shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
10180,51.089329,-114.206031,650001,22.924
10180,51.090404,-114.208027,650002,23.108
10180,51.090604,-114.208393,650003,23.142
10180,51.090657,-114.208492,650004,23.151
10180,51.090657,-114.208492,660001,23.151
10180,51.091209,-114.209517,660002,23.245
10180,51.091734,-114.210496,660003,23.335
10180,51.091808,-114.210625,660004,23.348
10180,51.091826,-114.210652,660005,23.351
10180,51.091901,-114.210749,660006,23.361
10180,51.091941,-114.210791,660007,23.367
10180,51.091979,-114.210831,660008,23.372
10180,51.092021,-114.210865,660009,23.377
10180,51.092072,-114.210893,660010,23.383
10180,51.092128,-114.210921,660011,23.390
10180,51.092173,-114.210938,660012,23.395
10180,51.092228,-114.210954,660013,23.401
10180,51.092306,-114.210965,660014,23.410
10180,51.092306,-114.210965,670001,23.410
10180,51.092310,-114.210964,670002,23.410
10180,51.092422,-114.210968,670003,23.422
10180,51.092949,-114.210969,670004,23.481
10180,51.093424,-114.210969,670005,23.534
10180,51.093908,-114.210968,670006,23.588
10180,51.094088,-114.210966,670007,23.608
10180,51.094177,-114.210966,670008,23.618
10180,51.094281,-114.210970,670009,23.629
10180,51.094438,-114.210969,670010,23.647
10180,51.094438,-114.210969,680001,23.647
10180,51.094528,-114.210969,680002,23.657
10180,51.094830,-114.210970,680003,23.690
10180,51.094981,-114.210968,680004,23.707
10180,51.095160,-114.210971,680005,23.727
10180,51.095428,-114.210971,680006,23.757
10180,51.095634,-114.210974,680007,23.779
10180,51.095662,-114.210940,680008,23.783
10180,51.095681,-114.210924,680009,23.786
10180,51.095701,-114.210919,680010,23.788
10180,51.095808,-114.210915,680011,23.800
10180,51.095871,-114.210913,680012,23.807
10180,51.095874,-114.211028,680013,23.815
10180,51.095875,-114.211700,680014,23.862
10180,51.095875,-114.211700,690001,23.862
10180,51.095875,-114.211918,690002,23.877
10180,51.095876,-114.212985,690003,23.952
10180,51.095862,-114.213436,690004,23.984
10180,51.095866,-114.215414,690005,24.122
10180,51.095867,-114.215912,690006,24.157
10180,51.095868,-114.216484,690007,24.197
10180,51.095868,-114.216484,700001,24.197
10180,51.095871,-114.218222,700002,24.319
10180,51.095872,-114.219079,700003,24.379
10180,51.095873,-114.219663,700004,24.420
10180,51.095792,-114.219691,700005,24.429
10180,51.095750,-114.219695,700006,24.434
10180,51.095733,-114.219691,700007,24.436
10180,51.095702,-114.219676,700008,24.439
10180,51.095675,-114.219648,700009,24.443
10180,51.095652,-114.219611,700010,24.447
10180,51.095644,-114.219587,700011,24.448
10180,51.095633,-114.219538,700012,24.452
10180,51.095630,-114.219511,700013,24.454
10180,51.095630,-114.219476,700014,24.456
10180,51.095633,-114.219442,700015,24.459
10180,51.095640,-114.219410,700016,24.461
10180,51.095651,-114.219374,700017,24.464
10180,51.095665,-114.219344,700018,24.467
10180,51.095766,-114.219212,700019,24.481
10181,51.095766,-114.219212,10001,0.000
10181,51.095809,-114.219156,10002,0.006
10181,51.095872,-114.219079,10003,0.015
10181,51.095871,-114.218222,10004,0.075
10181,51.095867,-114.215912,10005,0.237
10181,51.095866,-114.215414,10006,0.272
10181,51.095866,-114.215314,10007,0.279
10181,51.095866,-114.215314,20001,0.279
10181,51.095862,-114.213436,20002,0.410
10181,51.095876,-114.212985,20003,0.442
10181,51.095875,-114.211918,20004,0.517
10181,51.095874,-114.211028,20005,0.579
10181,51.095760,-114.211032,20006,0.592
10181,51.095732,-114.211030,20007,0.595
10181,51.095694,-114.211022,20008,0.599
10181,51.095672,-114.211013,20009,0.602
10181,51.095649,-114.210993,20010,0.604
10181,51.095634,-114.210974,20011,0.607
10181,51.095464,-114.210972,20012,0.625
10181,51.095464,-114.210972,30001,0.625
10181,51.095428,-114.210971,30002,0.629
10181,51.095160,-114.210971,30003,0.659
10181,51.094981,-114.210968,30004,0.679
10181,51.094830,-114.210970,30005,0.696
10181,51.094528,-114.210969,30006,0.730
10181,51.094281,-114.210970,30007,0.757
10181,51.094177,-114.210966,30008,0.768
10181,51.094088,-114.210966,30009,0.778
10181,51.093908,-114.210968,30010,0.798
10181,51.093738,-114.210968,30011,0.817
10181,51.093738,-114.210968,40001,0.817
10181,51.093424,-114.210969,40002,0.852
10181,51.092949,-114.210969,40003,0.905
10181,51.092422,-114.210968,40004,0.964
10181,51.092310,-114.210964,40005,0.976
10181,51.092228,-114.210954,40006,0.985
10181,51.092173,-114.210938,40007,0.992
10181,51.092128,-114.210921,40008,0.997
10181,51.092072,-114.210893,40009,1.003
10181,51.092021,-114.210865,40010,1.009
10181,51.091979,-114.210831,40011,1.014
10181,51.091941,-114.210791,40012,1.020
10181,51.091901,-114.210749,40013,1.025
10181,51.091826,-114.210652,40014,1.036
10181,51.091808,-114.210625,40015,1.038
10181,51.091734,-114.210496,40016,1.051
10181,51.091535,-114.210125,40017,1.085
10181,51.091535,-114.210125,50001,1.085
10181,51.091209,-114.209517,50002,1.141
10181,51.090604,-114.208393,50003,1.244
10181,51.090404,-114.208027,50004,1.278
10181,51.090158,-114.207570,50005,1.320
10181,51.090158,-114.207570,60001,1.320
10181,51.089048,-114.205509,60002,1.510
10181,51.089027,-114.205463,60003,1.514
10181,51.089027,-114.205463,70001,1.514
10181,51.089011,-114.205429,70002,1.517
10181,51.088957,-114.205245,70003,1.532
10181,51.088941,-114.205026,70004,1.547
10181,51.088947,-114.202836,70005,1.700
10181,51.088945,-114.202266,70006,1.740
10181,51.088953,-114.201693,70007,1.780
10181,51.088953,-114.201537,70008,1.791
10181,51.088951,-114.201175,70009,1.817
10181,51.088951,-114.201175,80001,1.817
10181,51.088951,-114.201132,80002,1.820
10181,51.088937,-114.201087,80003,1.823
10181,51.088919,-114.201007,80004,1.829
10181,51.088903,-114.200898,80005,1.837
10181,51.088892,-114.200736,80006,1.849
10181,51.088889,-114.200557,80007,1.861
10181,51.088884,-114.200360,80008,1.875
10181,51.088881,-114.200064,80009,1.896
10181,51.088884,-114.199812,80010,1.913
10181,51.088888,-114.199319,80011,1.948
10181,51.088887,-114.198634,80012,1.996
10181,51.088887,-114.198634,90001,1.996
10181,51.088887,-114.198614,90002,1.997
10181,51.088894,-114.198133,90003,2.031
10181,51.088918,-114.197543,90004,2.072
10181,51.088924,-114.197483,90005,2.076
10181,51.088937,-114.197401,90006,2.082
10181,51.088948,-114.197352,90007,2.086
10181,51.088963,-114.197316,90008,2.089
10181,51.088966,-114.196416,90009,2.152
10181,51.088968,-114.196002,90010,2.181
10181,51.088968,-114.196002,100001,2.181
10181,51.088978,-114.193569,100002,2.352
10181,51.088980,-114.193026,100003,2.390
10181,51.088980,-114.193026,110001,2.390
10181,51.088982,-114.191831,110002,2.473
10181,51.088986,-114.190557,110003,2.563
10181,51.088981,-114.190249,110004,2.584
10181,51.088980,-114.190124,110005,2.593
10181,51.088977,-114.190079,110006,2.596
10181,51.088977,-114.190079,120001,2.596
10181,51.088960,-114.189779,120002,2.617
10181,51.088906,-114.189233,120003,2.656
10181,51.088900,-114.189092,120004,2.666
10181,51.088905,-114.188461,120005,2.710
10181,51.088907,-114.188149,120006,2.732
10181,51.088904,-114.187960,120007,2.745
10181,51.088894,-114.187806,120008,2.756
10181,51.088868,-114.187509,120009,2.777
10181,51.088851,-114.187387,120010,2.786
10181,51.088812,-114.187177,120011,2.801
10181,51.088786,-114.187057,120012,2.810
10181,51.088756,-114.186940,120013,2.819
10181,51.088683,-114.186723,120014,2.836
10181,51.088670,-114.186684,120015,2.839
10181,51.088638,-114.186606,120016,2.846
10181,51.088586,-114.186492,120017,2.856
10181,51.088521,-114.186343,120018,2.869
10181,51.088300,-114.185850,120019,2.911
10181,51.088160,-114.185534,120020,2.938
10181,51.088160,-114.185534,130001,2.938
10181,51.087402,-114.183830,130002,3.084
10181,51.086589,-114.182006,130003,3.241
10181,51.086589,-114.182006,140001,3.241
10181,51.086506,-114.181820,140002,3.257
10181,51.085699,-114.180005,140003,3.412
10181,51.085522,-114.179609,140004,3.446
10181,51.085522,-114.179609,150001,3.446
10181,51.084878,-114.178161,150002,3.571
10181,51.084059,-114.176323,150003,3.728
10181,51.083802,-114.175746,150004,3.778
10181,51.083779,-114.175678,150005,3.783
10181,51.083779,-114.175678,160001,3.783
10181,51.083647,-114.175297,160002,3.814
10181,51.083529,-114.174698,160003,3.858
10181,51.083360,-114.173271,160004,3.959
10181,51.083258,-114.173275,160005,3.971
10181,51.083141,-114.173275,160006,3.984
10181,51.083000,-114.173279,160007,4.000
10181,51.082956,-114.173279,160008,4.004
10181,51.082956,-114.173279,170001,4.004
10181,51.082875,-114.173278,170002,4.013
10181,51.082755,-114.173283,170003,4.027
10181,51.082400,-114.173284,170004,4.066
10181,51.082007,-114.173288,170005,4.110
10181,51.081730,-114.173294,170006,4.141
10181,51.081495,-114.173295,170007,4.167
10181,51.081324,-114.173299,170008,4.186
10181,51.080824,-114.173302,170009,4.242
10181,51.080278,-114.173308,170010,4.302
10181,51.080215,-114.173305,170011,4.309
10181,51.080168,-114.173298,170012,4.314
10181,51.080132,-114.173288,170013,4.319
10181,51.080093,-114.173274,170014,4.323
10181,51.079825,-114.173156,170015,4.354
10181,51.079787,-114.173135,170016,4.359
10181,51.079787,-114.173135,180001,4.359
10181,51.079742,-114.173111,180002,4.364
10181,51.079618,-114.173034,180003,4.379
10181,51.079395,-114.172886,180004,4.405
10181,51.079280,-114.172805,180005,4.420
10181,51.079250,-114.172782,180006,4.423
10181,51.079191,-114.172742,180007,4.430
10181,51.079013,-114.172608,180008,4.452
10181,51.078803,-114.172441,180009,4.478
10181,51.078687,-114.172346,180010,4.493
10181,51.078506,-114.172188,180011,4.516
10181,51.078356,-114.172050,180012,4.535
10181,51.078277,-114.171981,180013,4.545
10181,51.078221,-114.171927,180014,4.552
10181,51.078012,-114.171717,180015,4.580
10181,51.077890,-114.171575,180016,4.597
10181,51.077812,-114.171472,180017,4.608
10181,51.077699,-114.171311,180018,4.625
10181,51.077629,-114.171196,180019,4.636
10181,51.077563,-114.171075,180020,4.647
10181,51.077447,-114.170838,180021,4.668
10181,51.077371,-114.170701,180022,4.681
10181,51.077180,-114.170399,180023,4.711
10181,51.077180,-114.170399,190001,4.711
10181,51.076969,-114.170063,190002,4.745
10181,51.076812,-114.169883,190003,4.766
10181,51.076561,-114.169528,190004,4.803
10181,51.076216,-114.169074,190005,4.853
10181,51.075997,-114.168790,190006,4.885
10181,51.075711,-114.168405,190007,4.927
10181,51.075629,-114.168276,190008,4.939
10181,51.075523,-114.168102,190009,4.956
10181,51.075470,-114.167964,190010,4.968
10181,51.075409,-114.167777,190011,4.982
10181,51.075352,-114.167565,190012,4.999
10181,51.075322,-114.167379,190013,5.012
10181,51.075284,-114.167068,190014,5.034
10181,51.075273,-114.166824,190015,5.051
10181,51.075294,-114.166626,190016,5.066
10181,51.075315,-114.166452,190017,5.078
10181,51.075346,-114.166241,190018,5.093
10181,51.075372,-114.166020,190019,5.109
10181,51.075415,-114.165542,190020,5.143
10181,51.075421,-114.165297,190021,5.160
10181,51.075395,-114.164958,190022,5.184
10181,51.075366,-114.164802,190023,5.195
10181,51.075366,-114.164802,200001,5.195
10181,51.075352,-114.164728,200002,5.201
10181,51.075276,-114.164400,200003,5.225
10181,51.075025,-114.163722,200004,5.280
10181,51.073839,-114.162137,200005,5.453
10181,51.072641,-114.160536,200006,5.627
10181,51.072341,-114.160135,200007,5.671
10181,51.072297,-114.160076,200008,5.677
10181,51.072297,-114.160076,210001,5.677
10181,51.071437,-114.158931,210002,5.802
10181,51.071146,-114.158537,210003,5.844
10181,51.070552,-114.157744,210004,5.931
10181,51.070250,-114.157347,210005,5.974
10181,51.069970,-114.156968,210006,6.015
10181,51.069970,-114.156968,220001,6.015
10181,51.069959,-114.156951,220002,6.017
10181,51.069366,-114.156161,220003,6.103
10181,51.069063,-114.155764,220004,6.147
10181,51.068773,-114.155368,220005,6.189
10181,51.068192,-114.154590,220006,6.274
10181,51.068180,-114.154575,220007,6.276
10181,51.068143,-114.154527,220008,6.281
10181,51.067877,-114.154178,220009,6.319
10181,51.067761,-114.154017,220010,6.337
10181,51.067399,-114.153542,220011,6.389
10181,51.067399,-114.153542,230001,6.389
10181,51.067393,-114.153533,230002,6.390
10181,51.067386,-114.153523,230003,6.391
10181,51.067057,-114.153092,230004,6.438
10181,51.066983,-114.152978,230005,6.450
10181,51.066893,-114.152847,230006,6.463
10181,51.066774,-114.152693,230007,6.481
10181,51.066443,-114.152272,230008,6.528
10181,51.066208,-114.151958,230009,6.562
10181,51.066149,-114.151876,230010,6.571
10181,51.066078,-114.151785,230011,6.581
10181,51.066039,-114.151716,230012,6.587
10181,51.065805,-114.151417,230013,6.621
10181,51.065741,-114.151350,230014,6.629
10181,51.065683,-114.151302,230015,6.636
10181,51.065630,-114.151253,230016,6.643
10181,51.065530,-114.151190,230017,6.655
10181,51.065411,-114.151145,230018,6.669
10181,51.065311,-114.151111,230019,6.680
10181,51.065256,-114.151088,230020,6.687
10181,51.065163,-114.151056,230021,6.697
10181,51.064963,-114.150999,230022,6.720
10181,51.064830,-114.150966,230023,6.735
10181,51.064510,-114.150880,230024,6.771
10181,51.064440,-114.150852,230025,6.779
10181,51.064353,-114.150803,230026,6.789
10181,51.064302,-114.150767,230027,6.795
10181,51.064153,-114.150691,230028,6.813
10181,51.064108,-114.150658,230029,6.818
10181,51.064068,-114.150623,230030,6.823
10181,51.064030,-114.150584,230031,6.828
10181,51.063946,-114.150475,230032,6.840
10181,51.063882,-114.150375,230033,6.850
10181,51.063837,-114.150295,230034,6.858
10181,51.063783,-114.150188,230035,6.867
10181,51.063487,-114.149484,230036,6.927
10181,51.063374,-114.149214,230037,6.950
10181,51.063322,-114.149092,230038,6.960
10181,51.063255,-114.148932,230039,6.973
10181,51.063174,-114.148728,230040,6.990
10181,51.063051,-114.148422,230041,7.016
10181,51.063020,-114.148338,230042,7.023
10181,51.062959,-114.148191,230043,7.035
10181,51.062759,-114.147685,230044,7.077
10181,51.062711,-114.147568,230045,7.087
10181,51.062512,-114.147092,230046,7.127
10181,51.062428,-114.146896,230047,7.143
10181,51.062205,-114.146366,230048,7.188
10181,51.061980,-114.145833,230049,7.233
10181,51.061980,-114.145833,240001,7.233
10181,51.061485,-114.144659,240002,7.332
10181,51.060931,-114.143342,240003,7.443
10181,51.060897,-114.143262,240004,7.450
10181,51.060697,-114.142787,240005,7.490
10181,51.060697,-114.142787,250001,7.490
10181,51.060179,-114.141555,250002,7.594
10181,51.060160,-114.141504,250003,7.598
10181,51.060132,-114.141412,250004,7.605
10181,51.060122,-114.141365,250005,7.608
10181,51.060085,-114.141166,250006,7.623
10181,51.059951,-114.140898,250007,7.647
10181,51.059878,-114.140750,250008,7.660
10181,51.059784,-114.140558,250009,7.677
10181,51.059761,-114.140513,250010,7.681
10181,51.059761,-114.140513,260001,7.681
10181,51.059402,-114.139784,260002,7.746
10181,51.059142,-114.139292,260003,7.791
10181,51.058842,-114.138682,260004,7.845
10181,51.058486,-114.137924,260005,7.912
10181,51.058302,-114.137551,260006,7.945
10181,51.058136,-114.137215,260007,7.975
10181,51.058017,-114.136976,260008,7.996
10181,51.057822,-114.136649,260009,8.028
10181,51.057822,-114.136649,270001,8.028
10181,51.057710,-114.136462,270002,8.046
10181,51.057461,-114.135922,270003,8.093
10181,51.057192,-114.135336,270004,8.143
10181,51.056904,-114.134729,270005,8.197
10181,51.056640,-114.134217,270006,8.243
10181,51.056548,-114.133976,270007,8.263
10181,51.056460,-114.133723,270008,8.283
10181,51.056460,-114.133723,280001,8.283
10181,51.056424,-114.133621,280002,8.291
10181,51.056355,-114.133384,280003,8.310
10181,51.056111,-114.132448,280004,8.381
10181,51.055738,-114.131040,280005,8.488
10181,51.055365,-114.129616,280006,8.596
10181,51.055148,-114.128803,280007,8.658
10181,51.055148,-114.128803,290001,8.658
10181,51.054923,-114.127961,290002,8.722
10181,51.054794,-114.127476,290003,8.759
10181,51.054694,-114.127127,290004,8.786
10181,51.054596,-114.126811,290005,8.810
10181,51.054461,-114.126399,290006,8.843
10181,51.054292,-114.125869,290007,8.885
10181,51.054173,-114.125520,290008,8.912
10181,51.054111,-114.125436,290009,8.922
10181,51.054055,-114.125331,290010,8.931
10181,51.054007,-114.125209,290011,8.941
10181,51.053952,-114.125077,290012,8.953
10181,51.053952,-114.125077,300001,8.953
10181,51.053942,-114.125054,300002,8.954
10181,51.053776,-114.124669,300003,8.987
10181,51.053219,-114.123431,300004,9.094
10181,51.053095,-114.123149,300005,9.118
10181,51.052835,-114.122568,300006,9.168
10181,51.052690,-114.122255,300007,9.195
10181,51.052551,-114.121967,300008,9.220
